Topic,Data,TimeStamp
reasoningPerformance,468,2021-01-19 14:30:40.697000
reasoningPerformance,498,2021-01-19 14:30:41.195000
reasoningPerformance,486,2021-01-19 14:30:41.682000
reasoningPerformance,512,2021-01-19 14:30:42.195000
reasoningPerformance,494,2021-01-19 14:30:42.689000
reasoningPerformance,501,2021-01-19 14:30:43.190000
reasoningPerformance,500,2021-01-19 14:30:43.691000
reasoningPerformance,495,2021-01-19 14:30:44.187000
reasoningPerformance,510,2021-01-19 14:30:44.697000
reasoningPerformance,515,2021-01-19 14:30:45.213000
reasoningPerformance,485,2021-01-19 14:30:45.697000
reasoningPerformance,488,2021-01-19 14:30:46.190000
reasoningPerformance,501,2021-01-19 14:30:46.691000
reasoningPerformance,499,2021-01-19 14:30:47.190000
reasoningPerformance,508,2021-01-19 14:30:47.702000
reasoningPerformance,485,2021-01-19 14:30:48.190000
reasoningPerformance,505,2021-01-19 14:30:48.694000
reasoningPerformance,496,2021-01-19 14:30:49.191000
reasoningPerformance,505,2021-01-19 14:30:49.695000
reasoningPerformance,495,2021-01-19 14:30:50.193000
reasoningPerformance,497,2021-01-19 14:30:50.689000
reasoningPerformance,490,2021-01-19 14:30:51.180000
reasoningPerformance,509,2021-01-19 14:30:51.688000
reasoningPerformance,493,2021-01-19 14:30:52.183000
reasoningPerformance,509,2021-01-19 14:30:52.693000
reasoningPerformance,499,2021-01-19 14:30:53.194000
reasoningPerformance,489,2021-01-19 14:30:53.682000
reasoningPerformance,512,2021-01-19 14:30:54.194000
reasoningPerformance,490,2021-01-19 14:30:54.685000
reasoningPerformance,511,2021-01-19 14:30:55.196000
reasoningPerformance,489,2021-01-19 14:30:55.687000
reasoningPerformance,506,2021-01-19 14:30:56.196000
reasoningPerformance,489,2021-01-19 14:30:56.685000
reasoningPerformance,499,2021-01-19 14:30:57.184000
reasoningPerformance,509,2021-01-19 14:30:57.693000
reasoningPerformance,491,2021-01-19 14:30:58.186000
reasoningPerformance,508,2021-01-19 14:30:58.695000
reasoningPerformance,495,2021-01-19 14:30:59.190000
reasoningPerformance,490,2021-01-19 14:30:59.680000
reasoningPerformance,508,2021-01-19 14:31:00.190000
reasoningPerformance,493,2021-01-19 14:31:00.684000
reasoningPerformance,503,2021-01-19 14:31:01.188000
reasoningPerformance,493,2021-01-19 14:31:01.683000
reasoningPerformance,500,2021-01-19 14:31:02.187000
reasoningPerformance,491,2021-01-19 14:31:02.679000
reasoningPerformance,507,2021-01-19 14:31:03.187000
reasoningPerformance,505,2021-01-19 14:31:03.694000
reasoningPerformance,491,2021-01-19 14:31:04.187000
reasoningPerformance,493,2021-01-19 14:31:04.681000
reasoningPerformance,514,2021-01-19 14:31:05.196000
reasoningPerformance,491,2021-01-19 14:31:05.689000
reasoningPerformance,508,2021-01-19 14:31:06.198000
reasoningPerformance,493,2021-01-19 14:31:06.692000
reasoningPerformance,496,2021-01-19 14:31:07.189000
reasoningPerformance,490,2021-01-19 14:31:07.680000
reasoningPerformance,514,2021-01-19 14:31:08.194000
reasoningPerformance,494,2021-01-19 14:31:08.689000
reasoningPerformance,491,2021-01-19 14:31:09.181000
reasoningPerformance,508,2021-01-19 14:31:09.690000
reasoningPerformance,495,2021-01-19 14:31:10.186000
reasoningPerformance,511,2021-01-19 14:31:10.697000
reasoningPerformance,496,2021-01-19 14:31:11.193000
